-1.377957;-1.288828;1.000000
-1.377957;-1.466341;1.000000
-1.377957;-0.884596;1.000000
-1.377957;-0.913493;1.000000
-1.377957;-0.806958;1.000000
-1.377957;-1.204253;1.000000
-1.377957;-1.325213;1.000000
-1.377957;-0.997288;1.000000
-1.377957;-0.872840;1.000000
-1.377957;-1.695721;1.000000
-1.377957;-1.191047;1.000000
-1.377957;-1.699766;1.000000
-1.377957;-0.541640;1.000000
-1.377957;-0.960231;1.000000
-1.377957;-0.806405;1.000000
-1.377957;-1.016874;1.000000
-1.377957;-0.740123;1.000000
-1.377957;-0.758958;1.000000
-1.377957;-0.803656;1.000000
-1.377957;-1.140017;1.000000
-1.377957;-1.382799;1.000000
-1.377957;-0.635824;1.000000
-1.377957;-0.493610;1.000000
-1.377957;-1.164670;1.000000
-1.377957;-0.870232;1.000000
-1.242704;-1.358124;1.000000
-1.242704;-0.858802;1.000000
-1.242704;-1.056801;1.000000
-1.242704;-0.375709;1.000000
-1.242704;-1.325840;1.000000
-1.242704;-0.287769;1.000000
-1.242704;-0.627550;1.000000
-1.242704;-0.427565;1.000000
-1.242704;-1.365791;1.000000
-1.242704;-0.968277;1.000000
-1.242704;-1.246079;1.000000
-1.242704;-1.312565;1.000000
-1.242704;-1.170267;1.000000
-1.242704;-0.558950;1.000000
-1.242704;-0.666710;1.000000
-1.242704;-0.176312;1.000000
-1.242704;-1.915354;1.000000
-1.242704;-0.643798;1.000000
-1.242704;-0.327442;1.000000
-1.242704;-0.837974;1.000000
-1.242704;-1.495892;1.000000
-1.242704;-1.094555;1.000000
-1.242704;-0.309121;1.000000
-1.242704;-0.275204;1.000000
-1.242704;-0.926609;1.000000
-1.242704;-0.414819;1.000000
-1.242704;-1.422803;1.000000
-1.242704;-0.404113;1.000000
-1.242704;-0.449825;1.000000
-1.242704;-0.159468;1.000000
-1.242704;-0.459227;1.000000
-1.242704;-0.868658;1.000000
-1.242704;-0.677617;1.000000
-1.242704;-1.232365;1.000000
-1.242704;-0.685095;1.000000
-1.242704;-1.190373;1.000000
-1.242704;-1.017394;1.000000
-1.242704;-0.895442;1.000000
-1.242704;-1.109559;1.000000
-1.242704;-0.937297;1.000000
-1.242704;-0.734429;1.000000
-1.242704;-0.833400;1.000000
-1.242704;-1.121062;1.000000
-1.242704;-0.523725;1.000000
-1.242704;-0.718078;1.000000
-1.242704;-1.138730;1.000000
-1.242704;-0.945412;1.000000
-1.242704;-0.875307;1.000000
-1.242704;-1.286822;1.000000
-1.242704;-0.562733;1.000000
-1.242704;-1.618868;1.000000
-1.242704;-0.598584;1.000000
-1.242704;-1.105365;1.000000
-1.242704;-1.162773;1.000000
-1.242704;-0.715916;1.000000
-1.242704;-0.433009;1.000000
-1.242704;-1.280190;1.000000
-1.242704;-0.787845;1.000000
-1.242704;-1.090961;1.000000
-1.242704;-1.188425;1.000000
-1.242704;-0.828007;1.000000
-1.242704;-1.119370;1.000000
-1.242704;-1.189260;1.000000
-1.242704;-0.724801;1.000000
-1.242704;-0.152037;1.000000
-1.242704;-0.760744;1.000000
-1.242704;-1.147205;1.000000
-1.242704;-0.429653;1.000000
-1.242704;-1.017283;1.000000
-1.242704;-1.179865;1.000000
-1.242704;-0.848995;1.000000
-1.242704;-0.837978;1.000000
-1.242704;-0.745685;1.000000
-1.242704;-0.818508;1.000000
-1.242704;-0.670176;1.000000
-1.242704;-1.560539;1.000000
-1.242704;-0.574454;1.000000
-1.242704;-1.036784;1.000000
-1.242704;-1.282202;1.000000
-1.242704;-0.879515;1.000000
-1.242704;-0.970853;1.000000
-1.242704;-0.921437;1.000000
-1.242704;-0.583942;1.000000
-1.242704;-0.784794;1.000000
-1.242704;-1.048500;1.000000
-1.242704;-1.074465;1.000000
-1.242704;-0.837659;1.000000
-1.242704;-0.206439;1.000000
-1.242704;-0.865266;1.000000
-1.242704;-1.194359;1.000000
-1.242704;-1.113542;1.000000
-1.242704;-1.058086;1.000000
-1.242704;-1.543416;1.000000
-1.242704;-0.799566;1.000000
-1.242704;-1.294390;1.000000
-1.242704;-1.264717;1.000000
-1.242704;-0.365444;1.000000
-1.242704;-1.229355;1.000000
-1.242704;-0.696402;1.000000
-1.242704;-1.037485;1.000000
-1.242704;-0.905145;1.000000
-1.242704;-0.976054;1.000000
-1.242704;-1.314484;1.000000
-1.242704;-1.019216;1.000000
-1.242704;-0.859647;1.000000
-1.242704;-1.088012;1.000000
-1.242704;-0.839252;1.000000
-1.242704;-1.010386;1.000000
-1.242704;-1.604634;1.000000
-1.242704;-0.586448;1.000000
-1.242704;-1.403354;1.000000
-1.242704;-0.804529;1.000000
-1.242704;-1.131201;1.000000
-1.242704;-1.387765;1.000000
-1.242704;-0.946051;1.000000
-1.242704;-1.004778;1.000000
-1.242704;-0.753127;1.000000
-1.242704;-1.558983;1.000000
-1.242704;-0.372156;1.000000
-1.242704;-0.333698;1.000000
-1.242704;-1.109204;1.000000
-1.242704;-1.032292;1.000000
-1.242704;-1.441838;1.000000
-1.242704;-1.127915;1.000000
-1.242704;-1.192407;1.000000
-1.242704;-0.590215;1.000000
-1.242704;-0.698045;1.000000
-1.242704;-1.162680;1.000000
-1.242704;-0.550056;1.000000
-1.242704;-1.056072;1.000000
-1.242704;-1.000645;1.000000
-1.242704;-0.521372;1.000000
-1.242704;-0.825962;1.000000
-1.242704;-0.581518;1.000000
-1.242704;-0.849957;1.000000
-1.242704;-0.478503;1.000000
-1.242704;-0.538691;1.000000
-1.242704;-1.160895;1.000000
-1.242704;-0.746827;1.000000
-1.242704;-1.210965;1.000000
-1.242704;-0.874229;1.000000
-1.242704;-1.155677;1.000000
-1.242704;-1.072951;1.000000
-1.242704;-0.848542;1.000000
-1.242704;-1.006039;1.000000
-1.242704;-0.715779;1.000000
-1.242704;-0.715465;1.000000
-1.242704;-0.958944;1.000000
-1.242704;-1.079363;1.000000
-1.242704;-0.482556;1.000000
-1.242704;-0.987116;1.000000
-1.242704;-0.626001;1.000000
-1.242704;-0.993911;1.000000
-1.242704;-0.787573;1.000000
-1.242704;-1.059326;1.000000
-1.242704;-1.027598;1.000000
-1.242704;-0.910583;1.000000
-1.242704;-1.356626;1.000000
-1.242704;-1.195287;1.000000
-1.242704;-0.601477;1.000000
-1.242704;-0.723981;1.000000
-1.242704;-0.681004;1.000000
-1.242704;-0.998395;1.000000
-1.242704;-0.727099;1.000000
-1.242704;-0.905685;1.000000
-1.242704;-1.020668;1.000000
-1.242704;-1.755396;1.000000
-1.242704;-1.595045;1.000000
-1.242704;-1.215050;1.000000
-1.242704;-0.947135;1.000000
-1.242704;-0.935059;1.000000
-1.242704;-1.202670;1.000000
-1.242704;-1.258625;1.000000
-1.242704;-1.004476;1.000000
-1.242704;-1.728847;1.000000
-1.242704;-1.321904;1.000000
-1.242704;-0.948939;1.000000
-1.242704;-0.444379;1.000000
-1.242704;-1.101995;1.000000
-1.242704;-0.486400;1.000000
-1.242704;-0.948661;1.000000
-1.242704;-1.190633;1.000000
-1.242704;-1.558312;1.000000
-1.242704;-1.270773;1.000000
-1.242704;-0.062030;1.000000
-1.242704;-0.568923;1.000000
-1.242704;-0.594285;1.000000
-1.242704;-0.272102;1.000000
-1.242704;-1.024561;1.000000
-1.242704;-1.033302;1.000000
-1.242704;-0.867888;1.000000
-1.242704;-0.672404;1.000000
-1.242704;-0.378391;1.000000
-1.242704;-1.220718;1.000000
-1.242704;-1.456995;1.000000
-1.242704;-1.306424;1.000000
-1.242704;-1.179727;1.000000
-1.242704;-1.223074;1.000000
-1.242704;-0.878888;1.000000
-1.242704;-0.490429;1.000000
-1.242704;-1.252930;1.000000
-1.242704;-0.125349;1.000000
-1.242704;-0.707413;1.000000
-1.242704;-1.403352;1.000000
-1.242704;-1.508685;1.000000
-1.242704;-0.854707;1.000000
-1.242704;-0.378989;1.000000
-1.242704;-0.819718;1.000000
-1.242704;-1.019077;1.000000
-1.242704;-0.940462;1.000000
-1.242704;-0.280169;1.000000
-1.242704;-0.246239;1.000000
-1.242704;-0.711498;1.000000
-1.242704;-0.735986;1.000000
-1.107451;-0.749508;1.000000
-1.107451;-0.764888;1.000000
-1.107451;-0.945761;1.000000
-1.107451;-1.167681;1.000000
-1.107451;-1.038259;1.000000
-1.107451;-0.422812;1.000000
-1.107451;-0.578628;1.000000
-1.107451;-0.911862;1.000000
-1.107451;-0.351000;1.000000
-1.107451;-0.982337;1.000000
-1.107451;-0.491362;1.000000
-1.107451;-0.493823;1.000000
-1.107451;-1.397394;1.000000
-1.107451;-1.167992;1.000000
-1.107451;-0.109965;1.000000
-1.107451;-1.325517;1.000000
-1.107451;-0.898514;1.000000
-1.107451;-1.058027;1.000000
-1.107451;-0.884643;1.000000
-1.107451;-0.911403;1.000000
-1.107451;-1.056215;1.000000
-1.107451;-1.166656;1.000000
-1.107451;-1.857563;1.000000
-1.107451;-0.897014;1.000000
-1.107451;-0.369381;1.000000
-1.107451;-0.739981;1.000000
-1.107451;-0.762078;1.000000
-1.107451;-0.714404;1.000000
-1.107451;-0.755786;1.000000
-1.107451;-0.718568;1.000000
-1.107451;-1.931909;1.000000
-1.107451;-1.035570;1.000000
-1.107451;-1.299707;1.000000
-1.107451;-1.099676;1.000000
-1.107451;-0.903548;1.000000
-1.107451;-0.670057;1.000000
-1.107451;-0.881335;1.000000
-1.107451;-1.253650;1.000000
-1.107451;-0.691350;1.000000
-1.107451;-0.685207;1.000000
-1.107451;-0.080596;1.000000
-1.107451;-0.862336;1.000000
-1.107451;-0.348199;1.000000
-1.107451;-0.979704;1.000000
-1.107451;-0.862787;1.000000
-1.107451;-0.520529;1.000000
-1.107451;-1.105337;1.000000
-1.107451;-1.047417;1.000000
-1.107451;-0.806003;1.000000
-1.107451;-1.090604;1.000000
-1.107451;-1.342347;1.000000
-0.972198;-0.511157;1.000000
-0.972198;-0.963977;1.000000
-0.836945;-0.355300;1.000000
-0.836945;0.361973;1.000000
-0.836945;-0.501476;1.000000
-0.701692;-0.455582;1.000000
-0.701692;-0.157574;1.000000
-0.566439;-0.241004;1.000000
-0.431186;-0.853661;1.000000
-0.431186;-0.753715;1.000000
-0.431186;-1.006053;1.000000
-0.431186;-0.092416;1.000000
-0.295933;-0.559712;1.000000
-0.295933;-0.414403;1.000000
-0.295933;-0.113565;1.000000
-0.295933;-0.547890;1.000000
-0.295933;-1.376867;1.000000
-0.295933;-0.122375;1.000000
-0.295933;-0.556240;1.000000
-0.295933;-0.225438;1.000000
-0.295933;0.097026;1.000000
-0.295933;-0.894721;1.000000
-0.295933;-1.045943;1.000000
-0.295933;-1.212023;1.000000
-0.295933;-0.429331;1.000000
-0.295933;-0.666951;1.000000
-0.295933;-0.010673;1.000000
-0.295933;-0.684222;1.000000
-0.295933;-0.881824;1.000000
-0.295933;-0.132147;1.000000
-0.295933;-0.578441;1.000000
-0.295933;-0.758983;1.000000
-0.295933;-0.527318;1.000000
-0.295933;-0.952835;1.000000
-0.295933;-0.793682;1.000000
-0.295933;-0.303250;1.000000
-0.295933;-0.882944;1.000000
-0.295933;-0.635658;1.000000
-0.295933;-0.125196;1.000000
-0.295933;-0.819642;1.000000
-0.295933;-0.943413;1.000000
-0.295933;-0.835134;1.000000
-0.295933;-0.169183;1.000000
-0.295933;-0.882980;1.000000
-0.295933;0.000978;1.000000
-0.295933;-0.804676;1.000000
-0.295933;-0.426616;1.000000
-0.295933;-1.082354;1.000000
-0.295933;-0.127710;1.000000
-0.295933;-0.272422;1.000000
-0.295933;-0.341219;1.000000
-0.295933;-0.681035;1.000000
-0.295933;-0.515544;1.000000
-0.295933;-0.533941;1.000000
-0.295933;-0.697655;1.000000
-0.295933;-0.435175;1.000000
-0.295933;-0.678968;1.000000
-0.295933;-0.272753;1.000000
-0.295933;-0.378351;1.000000
-0.295933;-0.797661;1.000000
-0.295933;-0.062596;1.000000
-0.295933;-1.272728;1.000000
-0.295933;-0.583483;1.000000
-0.295933;-0.384520;1.000000
-0.295933;-0.223118;1.000000
-0.295933;-0.301766;1.000000
-0.295933;-0.425657;1.000000
-0.295933;-0.356859;1.000000
-0.295933;-0.517363;1.000000
-0.295933;-0.571490;1.000000
-0.295933;-0.913829;1.000000
-0.295933;-0.096572;1.000000
-0.295933;-0.653098;1.000000
-0.295933;-0.742745;1.000000
-0.295933;0.442086;1.000000
-0.295933;-0.447088;1.000000
-0.295933;-0.311044;1.000000
-0.295933;0.077720;1.000000
-0.295933;-0.789475;1.000000
-0.295933;-0.289753;1.000000
-0.295933;-0.326268;1.000000
-0.295933;-0.678700;1.000000
-0.295933;-0.849048;1.000000
-0.295933;-0.698278;1.000000
-0.295933;-0.906590;1.000000
-0.295933;-0.640016;1.000000
-0.295933;-1.245604;1.000000
-0.295933;0.181128;1.000000
-0.295933;-0.014884;1.000000
-0.295933;-0.747877;1.000000
-0.295933;-0.691101;1.000000
-0.295933;-0.746447;1.000000
-0.295933;-0.542584;1.000000
-0.295933;-0.374922;1.000000
-0.295933;-1.000079;1.000000
-0.295933;-0.552399;1.000000
-0.160680;-0.154456;1.000000
-0.160680;-0.763316;1.000000
-0.160680;-0.847843;1.000000
-0.160680;0.478365;1.000000
-0.160680;-0.068603;1.000000
-0.160680;-0.644309;1.000000
-0.160680;-0.062407;1.000000
-0.160680;-1.292079;1.000000
-0.160680;-0.403116;1.000000
-0.160680;-0.472682;1.000000
-0.160680;-0.526194;1.000000
-0.160680;-0.054642;1.000000
-0.160680;-0.011566;1.000000
-0.160680;-0.393020;1.000000
-0.160680;-0.153922;1.000000
-0.160680;-0.524301;1.000000
-0.160680;-0.632425;1.000000
-0.160680;-0.104853;1.000000
-0.160680;-0.738583;1.000000
-0.160680;0.505455;1.000000
-0.160680;-0.974265;1.000000
-0.160680;-0.225418;1.000000
-0.160680;0.477938;1.000000
-0.160680;-0.780618;1.000000
-0.160680;0.013242;1.000000
-0.160680;-0.311694;1.000000
-0.160680;-0.837667;1.000000
-0.160680;0.126337;1.000000
-0.160680;-0.637201;1.000000
-0.160680;-0.437573;1.000000
-0.160680;-0.360916;1.000000
-0.160680;-0.918314;1.000000
-0.160680;-1.013450;1.000000
-0.160680;-0.832383;1.000000
-0.160680;-0.135358;1.000000
-0.160680;-0.427417;1.000000
-0.160680;0.228392;1.000000
-0.160680;-0.485898;1.000000
-0.160680;-0.350383;1.000000
-0.160680;0.172174;1.000000
-0.160680;0.761529;1.000000
-0.160680;-0.406664;1.000000
-0.160680;-0.389646;1.000000
-0.160680;-0.036050;1.000000
-0.160680;0.348573;1.000000
-0.160680;0.052924;1.000000
-0.160680;-0.719833;1.000000
-0.160680;-0.553393;1.000000
-0.160680;-0.756433;1.000000
-0.160680;-0.727853;1.000000
-0.160680;-0.020706;1.000000
-0.160680;-0.934011;1.000000
-0.160680;-0.225406;1.000000
-0.160680;-0.369207;1.000000
-0.160680;-0.084288;1.000000
-0.160680;-0.784780;1.000000
-0.160680;-0.646556;1.000000
-0.160680;-0.741672;1.000000
-0.160680;-0.673074;1.000000
-0.160680;-0.334339;1.000000
-0.160680;0.106202;1.000000
-0.160680;-0.127700;1.000000
-0.160680;-0.384678;1.000000
-0.160680;-0.601629;1.000000
-0.160680;-1.505580;1.000000
-0.160680;0.056351;1.000000
-0.160680;-0.316565;1.000000
-0.160680;0.215801;1.000000
-0.160680;-0.527076;1.000000
-0.160680;-0.643373;1.000000
-0.160680;-0.538685;1.000000
-0.160680;-0.538289;1.000000
-0.160680;-0.164414;1.000000
-0.160680;0.028116;1.000000
-0.160680;-1.043110;1.000000
-0.160680;-0.713280;1.000000
-0.160680;-1.114952;1.000000
-0.160680;-0.483055;1.000000
-0.160680;0.162272;1.000000
-0.160680;0.014820;1.000000
-0.160680;0.053433;1.000000
-0.160680;0.205434;1.000000
-0.160680;-0.092762;1.000000
-0.160680;-0.583888;1.000000
-0.160680;-0.386235;1.000000
-0.160680;-0.076754;1.000000
-0.160680;-0.587203;1.000000
-0.160680;-0.113576;1.000000
-0.160680;-0.133091;1.000000
-0.160680;-0.096222;1.000000
-0.160680;-0.660653;1.000000
-0.160680;-0.285356;1.000000
-0.160680;0.155773;1.000000
-0.160680;-0.902640;1.000000
-0.160680;-0.312103;1.000000
-0.160680;-0.204827;1.000000
-0.160680;0.130264;1.000000
-0.160680;-0.212768;1.000000
-0.160680;-0.040672;1.000000
-0.160680;-0.351598;1.000000
-0.160680;-0.760459;1.000000
-0.160680;-0.228343;1.000000
-0.160680;-0.754035;1.000000
-0.160680;-0.800194;1.000000
-0.160680;-0.754932;1.000000
-0.160680;-0.130271;1.000000
-0.160680;-0.496835;1.000000
-0.160680;0.070746;1.000000
-0.160680;-0.317603;1.000000
-0.160680;-1.047846;1.000000
-0.160680;-0.692620;1.000000
-0.160680;-0.228872;1.000000
-0.160680;-0.509372;1.000000
-0.160680;-0.012624;1.000000
-0.160680;-0.274861;1.000000
-0.160680;-1.108239;1.000000
-0.160680;-0.369946;1.000000
-0.160680;-0.840392;1.000000
-0.160680;-0.146298;1.000000
-0.160680;-0.197650;1.000000
-0.160680;-0.162993;1.000000
-0.160680;-0.802697;1.000000
-0.160680;-0.314279;1.000000
-0.160680;-0.160714;1.000000
-0.160680;-0.876812;1.000000
-0.160680;0.051998;1.000000
-0.160680;-0.474462;1.000000
-0.160680;-0.055170;1.000000
-0.160680;-0.031013;1.000000
-0.160680;0.262537;1.000000
-0.160680;-0.233893;1.000000
-0.160680;-0.200903;1.000000
-0.160680;-0.201285;1.000000
-0.160680;-0.300768;1.000000
-0.160680;-0.198498;1.000000
-0.160680;-0.933508;1.000000
-0.160680;-0.983588;1.000000
-0.160680;0.342767;1.000000
-0.160680;-0.275422;1.000000
-0.160680;-0.469902;1.000000
-0.160680;-0.315077;1.000000
-0.160680;-0.562974;1.000000
-0.160680;0.010658;1.000000
-0.160680;-0.549093;1.000000
-0.160680;-0.093537;1.000000
-0.160680;-0.516191;1.000000
-0.160680;-0.069291;1.000000
-0.160680;-0.553051;1.000000
-0.160680;-0.732694;1.000000
-0.160680;-0.516077;1.000000
-0.025428;-0.555453;1.000000
-0.025428;-1.080102;1.000000
-0.025428;-0.014869;1.000000
-0.025428;-0.120517;1.000000
-0.025428;0.196166;1.000000
-0.025428;-0.332167;1.000000
-0.025428;-0.745902;1.000000
-0.025428;0.329781;1.000000
-0.025428;-0.777876;1.000000
-0.025428;-0.522726;1.000000
-0.025428;-0.337289;1.000000
-0.025428;-0.873776;1.000000
-0.025428;-0.663258;1.000000
-0.025428;-0.898399;1.000000
-0.025428;-0.176508;1.000000
